date,channel,device,sessions,users,pageviews,bounce_rate,avg_session_duration_sec,conversions
2026-02-17,Email,Tablet,24,19,93,0.615,150.6,0
2026-02-17,Referral,Desktop,87,77,305,0.617,178.8,2
2026-02-17,Referral,Mobile,135,125,405,0.628,54.1,0
2026-02-17,Referral,Tablet,17,14,33,0.52,230.0,0
2026-02-18,Organic Search,Desktop,714,553,1361,0.605,140.1,14
2026-02-18,Organic Search,Mobile,882,765,2152,0.677,174.1,13
2026-02-18,Organic Search,Tablet,167,144,632,0.33,95.4,2
2026-02-18,Paid Search,Desktop,278,242,937,0.433,94.0,6
2026-02-18,Paid Search,Mobile,381,296,714,0.58,135.8,4
2026-02-18,Paid Search,Tablet,53,40,224,0.318,208.9,0
2026-02-18,Social,Desktop,352,332,1019,0.376,109.2,4
2026-02-18,Social,Mobile,402,360,1399,0.419,127.3,2
2026-02-18,Social,Tablet,89,76,345,0.349,119.8,1
2026-02-18,Direct,Desktop,231,186,976,0.658,97.7,5
2026-02-18,Direct,Mobile,348,270,1553,0.427,51.5,4
2026-02-18,Direct,Tablet,53,45,177,0.662,215.3,0
2026-02-18,Email,Desktop,126,106,380,0.346,238.5,2
2026-02-18,Email,Mobile,101,94,285,0.503,236.2,1
2026-02-18,Email,Tablet,13,10,27,0.318,118.8,0
2026-02-18,Referral,Desktop,73,69,189,0.649,104.5,0
2026-02-18,Referral,Mobile,156,127,568,0.691,94.6,1
2026-02-18,Referral,Tablet,13,10,29,0.654,88.7,0
2026-02-19,Organic Search,Desktop,668,578,2186,0.552,70.9,17
2026-02-19,Organic Search,Mobile,864,728,2546,0.516,64.2,20
2026-02-19,Organic Search,Tablet,150,134,522,0.649,81.8,2
2026-02-19,Paid Search,Desktop,268,213,731,0.619,54.8,7
2026-02-19,Paid Search,Mobile,412,344,757,0.588,211.9,3
2026-02-19,Paid Search,Tablet,59,53,124,0.59,116.5,0
2026-02-19,Social,Desktop,349,294,1489,0.376,89.4,8
2026-02-19,Social,Mobile,510,417,984,0.535,132.6,9
2026-02-19,Social,Tablet,58,51,156,0.618,193.7,1
2026-02-19,Direct,Desktop,215,189,737,0.403,79.0,4
2026-02-19,Direct,Mobile,343,282,1313,0.514,67.0,3
2026-02-19,Direct,Tablet,55,47,180,0.666,147.9,0
2026-02-19,Email,Desktop,90,75,270,0.595,132.8,0
2026-02-19,Email,Mobile,145,123,399,0.561,104.8,1
2026-02-19,Email,Tablet,15,12,27,0.486,136.6,0
2026-02-19,Referral,Desktop,46,39,143,0.38,142.8,1
2026-02-19,Referral,Mobile,124,95,231,0.64,220.0,3
2026-02-19,Referral,Tablet,14,11,57,0.682,172.8,0
2026-02-20,Organic Search,Desktop,723,601,2674,0.467,147.2,12
2026-02-20,Organic Search,Mobile,747,631,3098,0.654,164.6,10
2026-02-20,Organic Search,Tablet,179,147,645,0.558,125.5,4
2026-02-20,Paid Search,Desktop,297,235,786,0.503,88.7,6
2026-02-20,Paid Search,Mobile,334,279,960,0.43,189.3,7
2026-02-20,Paid Search,Tablet,65,55,118,0.559,114.4,1
2026-02-20,Social,Desktop,300,252,564,0.411,145.9,1
2026-02-20,Social,Mobile,402,326,1601,0.56,171.2,6
2026-02-20,Social,Tablet,63,56,174,0.456,65.1,1
2026-02-20,Direct,Desktop,270,254,673,0.645,238.4,6
2026-02-20,Direct,Mobile,389,294,1026,0.68,129.2,2
2026-02-20,Direct,Tablet,50,44,134,0.472,194.7,0
2026-02-20,Email,Desktop,94,85,290,0.663,81.3,2
2026-02-20,Email,Mobile,142,124,274,0.393,164.7,1
2026-02-20,Email,Tablet,18,16,33,0.432,153.4,0
2026-02-20,Referral,Desktop,77,72,172,0.574,162.0,1
2026-02-20,Referral,Mobile,105,83,457,0.365,210.8,2
2026-02-20,Referral,Tablet,16,12,51,0.593,131.6,0
2026-02-21,Organic Search,Desktop,617,489,2290,0.612,143.6,16
2026-02-21,Organic Search,Mobile,1001,881,2296,0.41,115.8,21
2026-02-21,Organic Search,Tablet,171,151,604,0.573,179.4,1
2026-02-21,Paid Search,Desktop,316,249,1324,0.511,141.4,6
2026-02-21,Paid Search,Mobile,403,374,1644,0.502,110.6,5
2026-02-21,Paid Search,Tablet,59,52,115,0.318,208.4,1
2026-02-21,Social,Desktop,369,342,1241,0.626,231.3,8
2026-02-21,Social,Mobile,568,495,1608,0.588,99.8,6
2026-02-21,Social,Tablet,58,46,166,0.626,159.8,1
2026-02-21,Direct,Desktop,249,229,933,0.436,105.1,3
2026-02-21,Direct,Mobile,363,303,846,0.302,86.3,8
2026-02-21,Direct,Tablet,52,45,148,0.476,183.8,1
2026-02-21,Email,Desktop,118,93,514,0.315,86.6,1
2026-02-21,Email,Mobile,124,111,365,0.552,112.7,2
2026-02-21,Email,Tablet,16,13,43,0.491,117.9,0
2026-02-21,Referral,Desktop,85,70,250,0.541,223.7,0
2026-02-21,Referral,Mobile,108,94,378,0.422,90.6,1
2026-02-21,Referral,Tablet,17,14,38,0.422,185.0,0
2026-02-22,Organic Search,Desktop,894,774,2430,0.486,101.1,16
2026-02-22,Organic Search,Mobile,793,713,2736,0.406,123.8,20
2026-02-22,Organic Search,Tablet,128,115,516,0.496,232.8,2
2026-02-22,Paid Search,Desktop,312,245,604,0.521,102.6,6
2026-02-22,Paid Search,Mobile,409,308,986,0.624,163.4,3
2026-02-22,Paid Search,Tablet,56,51,211,0.611,216.0,1
2026-02-22,Social,Desktop,365,293,1094,0.485,109.2,6
2026-02-22,Social,Mobile,462,429,944,0.445,97.4,12
2026-02-22,Social,Tablet,75,70,149,0.411,144.8,1
2026-02-22,Direct,Desktop,305,286,697,0.511,168.4,7
2026-02-22,Direct,Mobile,355,298,841,0.512,60.5,4
2026-02-22,Direct,Tablet,51,41,219,0.492,208.3,0
2026-02-22,Email,Desktop,79,65,276,0.432,202.5,1
2026-02-22,Email,Mobile,190,161,770,0.363,214.1,3
2026-02-22,Email,Tablet,20,17,57,0.593,105.7,0
2026-02-22,Referral,Desktop,78,69,179,0.379,81.0,0
2026-02-22,Referral,Mobile,89,76,198,0.593,111.0,0
2026-02-22,Referral,Tablet,21,17,71,0.509,189.0,0
2026-02-23,Organic Search,Desktop,843,684,2763,0.592,109.0,11
2026-02-23,Organic Search,Mobile,956,896,3379,0.659,153.9,22
2026-02-23,Organic Search,Tablet,158,140,635,0.434,154.6,1
2026-02-23,Paid Search,Desktop,371,346,1054,0.435,134.0,8
2026-02-23,Paid Search,Mobile,448,379,1677,0.334,107.0,5
2026-02-23,Paid Search,Tablet,44,38,112,0.624,92.2,1
2026-02-23,Social,Desktop,265,199,599,0.403,193.5,5
2026-02-23,Social,Mobile,436,387,1222,0.441,227.1,4
2026-02-23,Social,Tablet,54,43,167,0.623,57.9,1
2026-02-23,Direct,Desktop,196,171,769,0.515,102.7,1
2026-02-23,Direct,Mobile,220,177,739,0.691,57.1,1
2026-02-23,Direct,Tablet,58,49,238,0.468,158.6,1
2026-02-23,Email,Desktop,100,93,262,0.322,133.2,0
2026-02-23,Email,Mobile,130,114,366,0.355,233.9,2
2026-02-23,Email,Tablet,24,19,87,0.696,222.9,0
2026-02-23,Referral,Desktop,78,73,202,0.509,70.3,2
2026-02-23,Referral,Mobile,118,95,274,0.358,237.3,1
2026-02-23,Referral,Tablet,13,10,54,0.345,130.8,0
2026-02-24,Organic Search,Desktop,722,655,1951,0.545,82.2,20
2026-02-24,Organic Search,Mobile,761,631,3213,0.517,194.4,5
2026-02-24,Organic Search,Tablet,174,144,703,0.414,74.4,3
2026-02-24,Paid Search,Desktop,271,243,661,0.352,183.4,3
2026-02-24,Paid Search,Mobile,346,282,1273,0.43,230.1,4
2026-02-24,Paid Search,Tablet,47,44,191,0.378,112.0,0
2026-02-24,Social,Desktop,409,374,750,0.646,113.8,9
2026-02-24,Social,Mobile,444,371,1154,0.541,228.5,12
2026-02-24,Social,Tablet,66,53,239,0.623,83.6,0
2026-02-24,Direct,Desktop,264,224,495,0.529,47.2,4
2026-02-24,Direct,Mobile,304,287,1314,0.666,155.3,8
2026-02-24,Direct,Tablet,63,47,269,0.38,151.4,1
2026-02-24,Email,Desktop,106,90,448,0.499,124.4,1
2026-02-24,Email,Mobile,120,99,235,0.457,112.4,0
2026-02-24,Email,Tablet,17,15,67,0.577,226.6,0
2026-02-24,Referral,Desktop,83,73,204,0.632,152.9,0
2026-02-24,Referral,Mobile,84,76,332,0.462,125.4,1
2026-02-24,Referral,Tablet,14,12,57,0.637,108.4,0
2026-02-25,Organic Search,Desktop,662,597,2958,0.432,50.3,8
2026-02-25,Organic Search,Mobile,1043,843,3714,0.427,104.0,5
2026-02-25,Organic Search,Tablet,161,145,537,0.594,144.9,2
2026-02-25,Paid Search,Desktop,323,251,1337,0.555,76.3,9
2026-02-25,Paid Search,Mobile,433,325,1135,0.658,125.4,6
2026-02-25,Paid Search,Tablet,63,48,146,0.519,114.9,1
2026-02-25,Social,Desktop,327,262,777,0.667,68.7,3
2026-02-25,Social,Mobile,389,308,883,0.363,108.6,2
2026-02-25,Social,Tablet,73,61,133,0.471,101.6,0
2026-02-25,Direct,Desktop,298,279,792,0.673,66.9,1
2026-02-25,Direct,Mobile,317,258,1332,0.54,76.1,4
2026-02-25,Direct,Tablet,51,42,105,0.454,68.6,0
2026-02-25,Email,Desktop,86,75,161,0.443,93.3,2
2026-02-25,Email,Mobile,134,104,273,0.539,147.8,1
2026-02-25,Email,Tablet,17,13,62,0.449,109.5,0
2026-02-25,Referral,Desktop,87,66,366,0.381,161.8,0
2026-02-25,Referral,Mobile,100,93,347,0.358,216.7,2
2026-02-25,Referral,Tablet,16,13,38,0.684,172.9,0
2026-02-26,Organic Search,Desktop,639,500,1601,0.534,105.7,17
2026-02-26,Organic Search,Mobile,838,689,2775,0.689,136.0,24
2026-02-26,Organic Search,Tablet,184,146,560,0.439,81.6,0
2026-02-26,Paid Search,Desktop,204,154,844,0.634,124.3,3
2026-02-26,Paid Search,Mobile,374,321,1113,0.638,196.5,10
2026-02-26,Paid Search,Tablet,64,54,139,0.369,149.6,1
2026-02-26,Social,Desktop,383,363,1301,0.687,129.1,11
2026-02-26,Social,Mobile,455,356,1353,0.601,196.8,10
2026-02-26,Social,Tablet,70,59,301,0.506,66.3,0
2026-02-26,Direct,Desktop,203,162,693,0.68,96.5,4
2026-02-26,Direct,Mobile,271,226,761,0.509,139.5,2
2026-02-26,Direct,Tablet,53,49,118,0.354,186.9,0
2026-02-26,Email,Desktop,116,98,516,0.425,101.6,2
2026-02-26,Email,Mobile,142,117,362,0.538,94.2,1
2026-02-26,Email,Tablet,21,18,75,0.577,220.3,0
2026-02-26,Referral,Desktop,79,73,283,0.51,192.6,2
2026-02-26,Referral,Mobile,98,87,308,0.438,170.0,2
2026-02-26,Referral,Tablet,12,9,37,0.355,69.8,0
2026-02-27,Organic Search,Desktop,488,437,1983,0.465,191.5,8
2026-02-27,Organic Search,Mobile,909,848,3245,0.404,119.7,27
2026-02-27,Organic Search,Tablet,128,113,435,0.613,192.6,3
2026-02-27,Paid Search,Desktop,259,222,735,0.692,161.2,2
2026-02-27,Paid Search,Mobile,383,363,1588,0.47,119.4,10
2026-02-27,Paid Search,Tablet,54,49,232,0.388,93.6,1
2026-02-27,Social,Desktop,375,342,1545,0.68,190.0,4
2026-02-27,Social,Mobile,434,351,1815,0.394,53.6,5
2026-02-27,Social,Tablet,79,60,352,0.42,184.4,0
2026-02-27,Direct,Desktop,216,172,505,0.694,213.4,5
2026-02-27,Direct,Mobile,308,257,1037,0.36,233.2,5
2026-02-27,Direct,Tablet,49,36,114,0.635,180.8,1
2026-02-27,Email,Desktop,90,78,371,0.387,220.4,2
2026-02-27,Email,Mobile,172,144,333,0.448,154.5,4
2026-02-27,Email,Tablet,19,17,61,0.359,173.6,0
2026-02-27,Referral,Desktop,82,67,295,0.65,125.3,1
2026-02-27,Referral,Mobile,105,99,284,0.364,208.2,2
2026-02-27,Referral,Tablet,17,15,56,0.597,170.0,0
2026-02-28,Organic Search,Desktop,999,910,3109,0.629,171.1,6
2026-02-28,Organic Search,Mobile,1178,967,3623,0.542,88.2,34
2026-02-28,Organic Search,Tablet,114,86,425,0.394,231.7,1
2026-02-28,Paid Search,Desktop,296,258,723,0.498,129.6,8
2026-02-28,Paid Search,Mobile,457,411,1322,0.632,202.6,6
2026-02-28,Paid Search,Tablet,68,59,283,0.682,123.4,1
2026-02-28,Social,Desktop,345,269,907,0.586,106.9,8
2026-02-28,Social,Mobile,562,532,1214,0.569,222.6,8
2026-02-28,Social,Tablet,84,68,245,0.329,151.1,2
2026-02-28,Direct,Desktop,238,225,903,0.533,71.0,2
2026-02-28,Direct,Mobile,431,323,1380,0.678,70.1,4
2026-02-28,Direct,Tablet,67,57,168,0.505,188.2,1
2026-02-28,Email,Desktop,109,85,479,0.587,57.6,1
2026-02-28,Email,Mobile,156,123,432,0.316,219.7,2
2026-02-28,Email,Tablet,20,16,50,0.361,209.4,0
2026-02-28,Referral,Desktop,91,72,318,0.507,214.3,2
2026-02-28,Referral,Mobile,97,88,223,0.457,194.7,0
2026-02-28,Referral,Tablet,16,14,60,0.617,169.6,0
2026-03-01,Organic Search,Desktop,591,468,1293,0.571,207.5,17
2026-03-01,Organic Search,Mobile,1234,991,4217,0.392,51.7,13
2026-03-01,Organic Search,Tablet,168,129,751,0.417,62.2,3
2026-03-01,Paid Search,Desktop,322,288,713,0.383,202.5,5
2026-03-01,Paid Search,Mobile,415,342,761,0.637,58.4,8
2026-03-01,Paid Search,Tablet,54,46,233,0.683,65.6,0
2026-03-01,Social,Desktop,517,440,1519,0.344,208.8,11
2026-03-01,Social,Mobile,499,378,1505,0.671,175.7,8
2026-03-01,Social,Tablet,97,78,301,0.504,108.6,0
2026-03-01,Direct,Desktop,295,258,884,0.664,220.8,5
2026-03-01,Direct,Mobile,405,370,1013,0.309,49.9,6
2026-03-01,Direct,Tablet,63,59,222,0.632,98.8,0
2026-03-01,Email,Desktop,88,74,313,0.585,161.5,2
2026-03-01,Email,Mobile,149,115,416,0.385,210.6,1
2026-03-01,Email,Tablet,24,22,93,0.398,87.4,0
2026-03-01,Referral,Desktop,91,86,375,0.6,176.5,0
2026-03-01,Referral,Mobile,133,108,408,0.59,49.5,2
2026-03-01,Referral,Tablet,21,18,40,0.614,184.9,0
2026-03-02,Organic Search,Desktop,856,659,2582,0.478,203.5,18
2026-03-02,Organic Search,Mobile,1018,800,1866,0.369,128.2,16
2026-03-02,Organic Search,Tablet,160,121,520,0.33,135.6,2
2026-03-02,Paid Search,Desktop,311,262,1246,0.667,185.7,1
2026-03-02,Paid Search,Mobile,461,408,1151,0.313,233.7,7
2026-03-02,Paid Search,Tablet,62,49,189,0.453,197.7,1
2026-03-02,Social,Desktop,411,368,1465,0.377,229.1,5
2026-03-02,Social,Mobile,520,413,2097,0.541,130.1,11
2026-03-02,Social,Tablet,74,63,305,0.346,82.3,0
2026-03-02,Direct,Desktop,243,211,1028,0.324,72.7,4
2026-03-02,Direct,Mobile,232,197,609,0.605,169.1,5
2026-03-02,Direct,Tablet,45,34,117,0.454,212.1,0
2026-03-02,Email,Desktop,119,111,460,0.629,143.6,2
2026-03-02,Email,Mobile,106,86,355,0.612,188.2,1
2026-03-02,Email,Tablet,15,13,42,0.475,156.3,0
2026-03-02,Referral,Desktop,98,84,184,0.589,182.6,1
2026-03-02,Referral,Mobile,110,99,232,0.675,224.6,2
2026-03-02,Referral,Tablet,15,13,50,0.689,184.1,0
2026-03-03,Organic Search,Desktop,843,659,1648,0.508,236.1,6
2026-03-03,Organic Search,Mobile,1114,1050,2140,0.468,181.6,20
2026-03-03,Organic Search,Tablet,143,111,326,0.645,76.6,1
2026-03-03,Paid Search,Desktop,282,215,903,0.347,167.2,3
2026-03-03,Paid Search,Mobile,381,290,1382,0.393,90.2,10
2026-03-03,Paid Search,Tablet,56,45,149,0.635,68.6,1
2026-03-03,Social,Desktop,295,227,1048,0.658,111.3,8
2026-03-03,Social,Mobile,583,451,2386,0.389,217.5,16
2026-03-03,Social,Tablet,66,60,194,0.508,190.9,1
2026-03-03,Direct,Desktop,294,247,1145,0.578,194.7,4
2026-03-03,Direct,Mobile,255,218,974,0.341,105.4,7
2026-03-03,Direct,Tablet,53,46,150,0.609,48.2,1
2026-03-03,Email,Desktop,72,57,198,0.62,101.5,1
2026-03-03,Email,Mobile,126,104,402,0.681,198.3,1
2026-03-03,Email,Tablet,24,20,55,0.603,147.4,0
2026-03-03,Referral,Desktop,88,73,351,0.524,70.4,2
2026-03-03,Referral,Mobile,117,107,215,0.573,144.0,2
2026-03-03,Referral,Tablet,17,15,40,0.69,53.9,0
2026-03-04,Organic Search,Desktop,732,557,2506,0.517,231.9,14
2026-03-04,Organic Search,Mobile,968,778,2987,0.563,147.5,10
2026-03-04,Organic Search,Tablet,164,123,727,0.444,83.3,1
2026-03-04,Paid Search,Desktop,252,233,693,0.323,137.9,3
2026-03-04,Paid Search,Mobile,438,353,879,0.417,90.4,3
2026-03-04,Paid Search,Tablet,52,47,160,0.54,53.5,1
2026-03-04,Social,Desktop,385,335,1422,0.567,86.5,9
2026-03-04,Social,Mobile,479,448,933,0.673,113.6,5
2026-03-04,Social,Tablet,83,74,319,0.541,177.9,1
2026-03-04,Direct,Desktop,249,197,461,0.635,142.0,5
2026-03-04,Direct,Mobile,286,234,901,0.35,214.5,6
2026-03-04,Direct,Tablet,53,47,230,0.538,106.9,0
2026-03-04,Email,Desktop,115,92,495,0.577,56.9,2
2026-03-04,Email,Mobile,129,99,391,0.433,149.9,0
2026-03-04,Email,Tablet,23,19,63,0.582,93.8,0
2026-03-04,Referral,Desktop,88,83,188,0.451,178.0,2
2026-03-04,Referral,Mobile,109,82,459,0.644,99.7,1
2026-03-04,Referral,Tablet,21,19,85,0.336,203.7,0
2026-03-05,Organic Search,Desktop,701,663,2628,0.51,190.9,3
2026-03-05,Organic Search,Mobile,898,787,3147,0.394,211.3,21
2026-03-05,Organic Search,Tablet,155,123,447,0.333,92.6,1
2026-03-05,Paid Search,Desktop,303,246,999,0.686,50.0,7
2026-03-05,Paid Search,Mobile,401,305,1382,0.376,115.0,7
2026-03-05,Paid Search,Tablet,81,73,262,0.366,231.4,1
2026-03-05,Social,Desktop,434,392,1726,0.69,137.3,11
2026-03-05,Social,Mobile,436,412,1048,0.457,130.4,6
2026-03-05,Social,Tablet,71,58,140,0.595,122.5,1
2026-03-05,Direct,Desktop,274,255,897,0.383,54.4,6
2026-03-05,Direct,Mobile,308,279,830,0.686,204.2,3
2026-03-05,Direct,Tablet,51,47,135,0.51,63.7,0
2026-03-05,Email,Desktop,122,107,439,0.611,115.8,2
2026-03-05,Email,Mobile,114,88,347,0.561,216.1,1
2026-03-05,Email,Tablet,17,16,55,0.338,110.3,0
2026-03-05,Referral,Desktop,100,81,449,0.623,219.5,0
2026-03-05,Referral,Mobile,93,87,188,0.336,47.3,1
2026-03-05,Referral,Tablet,16,15,44,0.312,53.9,0
2026-03-06,Organic Search,Desktop,628,530,1507,0.697,145.6,11
2026-03-06,Organic Search,Mobile,1060,898,2205,0.419,98.5,8
2026-03-06,Organic Search,Tablet,148,135,610,0.435,74.4,4
2026-03-06,Paid Search,Desktop,268,234,1120,0.319,46.6,3
2026-03-06,Paid Search,Mobile,392,311,1101,0.583,210.2,4
2026-03-06,Paid Search,Tablet,51,45,128,0.511,105.1,0
2026-03-06,Social,Desktop,463,375,2079,0.461,146.0,4
2026-03-06,Social,Mobile,442,385,1046,0.44,64.7,5
2026-03-06,Social,Tablet,70,54,165,0.538,70.3,0
2026-03-06,Direct,Desktop,301,255,1151,0.632,137.8,8
2026-03-06,Direct,Mobile,257,193,608,0.675,104.8,6
2026-03-06,Direct,Tablet,54,42,152,0.512,47.7,0
2026-03-06,Email,Desktop,99,76,303,0.521,91.2,1
2026-03-06,Email,Mobile,151,137,299,0.432,131.0,0
2026-03-06,Email,Tablet,27,24,53,0.456,203.3,0
2026-03-06,Referral,Desktop,87,81,183,0.397,186.5,2
2026-03-06,Referral,Mobile,97,84,384,0.53,180.1,2
2026-03-06,Referral,Tablet,16,14,55,0.625,101.0,0
2026-03-07,Organic Search,Desktop,624,510,2042,0.625,109.4,9
2026-03-07,Organic Search,Mobile,1226,1020,4083,0.314,45.9,15
2026-03-07,Organic Search,Tablet,195,156,556,0.629,230.2,3
2026-03-07,Paid Search,Desktop,315,286,1133,0.567,80.5,3
2026-03-07,Paid Search,Mobile,439,363,1550,0.602,98.3,10
2026-03-07,Paid Search,Tablet,65,56,257,0.559,194.7,1
2026-03-07,Social,Desktop,454,415,1996,0.592,98.5,4
2026-03-07,Social,Mobile,495,468,988,0.348,168.5,12
2026-03-07,Social,Tablet,74,66,311,0.694,55.1,1
2026-03-07,Direct,Desktop,302,253,1255,0.597,138.4,5
2026-03-07,Direct,Mobile,348,307,812,0.694,128.4,4
2026-03-07,Direct,Tablet,57,45,107,0.349,172.7,0
2026-03-07,Email,Desktop,104,84,269,0.626,201.0,1
2026-03-07,Email,Mobile,130,121,270,0.51,236.8,2
2026-03-07,Email,Tablet,23,20,63,0.309,158.5,0
2026-03-07,Referral,Desktop,111,99,333,0.403,209.1,2
2026-03-07,Referral,Mobile,119,105,407,0.465,209.8,0
2026-03-07,Referral,Tablet,19,14,41,0.676,47.4,0
2026-03-08,Organic Search,Desktop,839,704,2464,0.345,97.6,17
2026-03-08,Organic Search,Mobile,1062,911,3486,0.659,47.9,5
2026-03-08,Organic Search,Tablet,167,156,395,0.555,171.5,2
2026-03-08,Paid Search,Desktop,306,284,1090,0.436,66.8,8
2026-03-08,Paid Search,Mobile,409,362,1753,0.597,214.3,11
2026-03-08,Paid Search,Tablet,67,52,298,0.497,135.5,1
2026-03-08,Social,Desktop,400,371,1276,0.681,219.7,2
2026-03-08,Social,Mobile,452,392,1351,0.425,62.8,9
2026-03-08,Social,Tablet,93,74,290,0.68,129.5,2
2026-03-08,Direct,Desktop,243,217,925,0.423,182.8,5
2026-03-08,Direct,Mobile,469,378,1508,0.302,200.6,13
2026-03-08,Direct,Tablet,70,66,132,0.687,152.4,0
2026-03-08,Email,Desktop,79,68,204,0.599,68.3,1
2026-03-08,Email,Mobile,124,97,292,0.494,134.2,2
2026-03-08,Email,Tablet,22,19,56,0.331,89.7,0
2026-03-08,Referral,Desktop,93,73,224,0.55,85.3,0
2026-03-08,Referral,Mobile,106,89,230,0.521,169.5,1
2026-03-08,Referral,Tablet,17,15,58,0.551,224.7,0
2026-03-09,Organic Search,Desktop,844,676,3168,0.653,194.0,12
2026-03-09,Organic Search,Mobile,746,676,3319,0.602,172.1,8
2026-03-09,Organic Search,Tablet,151,134,615,0.537,77.7,0
2026-03-09,Paid Search,Desktop,198,186,639,0.618,85.1,2
2026-03-09,Paid Search,Mobile,489,367,1083,0.352,189.7,4
2026-03-09,Paid Search,Tablet,59,53,263,0.642,66.4,1
2026-03-09,Social,Desktop,478,383,1306,0.532,155.1,9
2026-03-09,Social,Mobile,518,442,2093,0.682,175.1,6
2026-03-09,Social,Tablet,94,86,376,0.695,82.2,2
2026-03-09,Direct,Desktop,260,235,1167,0.437,53.9,5
2026-03-09,Direct,Mobile,279,257,569,0.495,142.8,3
2026-03-09,Direct,Tablet,61,54,264,0.565,69.1,0
2026-03-09,Email,Desktop,130,106,439,0.566,193.7,3
2026-03-09,Email,Mobile,121,91,266,0.387,125.8,1
2026-03-09,Email,Tablet,14,12,56,0.557,90.0,0
2026-03-09,Referral,Desktop,81,67,259,0.594,183.5,2
2026-03-09,Referral,Mobile,120,109,438,0.653,93.7,3
2026-03-09,Referral,Tablet,16,12,62,0.574,87.5,0
2026-03-10,Organic Search,Desktop,647,515,1572,0.496,193.1,5
2026-03-10,Organic Search,Mobile,1041,900,2287,0.44,108.8,30
2026-03-10,Organic Search,Tablet,132,121,589,0.661,196.6,1
2026-03-10,Paid Search,Desktop,380,305,1651,0.328,179.5,6
2026-03-10,Paid Search,Mobile,395,304,1584,0.417,232.1,5
2026-03-10,Paid Search,Tablet,52,44,168,0.519,220.9,1
2026-03-10,Social,Desktop,367,302,1630,0.469,224.0,9
2026-03-10,Social,Mobile,479,375,1969,0.464,196.0,11
2026-03-10,Social,Tablet,79,59,267,0.681,129.8,1
2026-03-10,Direct,Desktop,228,179,940,0.585,118.3,2
2026-03-10,Direct,Mobile,313,249,1121,0.57,81.3,1
2026-03-10,Direct,Tablet,48,42,199,0.33,98.3,1
2026-03-10,Email,Desktop,80,70,251,0.501,184.5,1
2026-03-10,Email,Mobile,131,101,302,0.6,92.4,1
2026-03-10,Email,Tablet,21,17,91,0.456,83.2,0
2026-03-10,Referral,Desktop,75,66,327,0.541,74.6,1
2026-03-10,Referral,Mobile,100,92,385,0.686,99.7,1
2026-03-10,Referral,Tablet,18,16,63,0.513,60.6,0
2026-03-11,Organic Search,Desktop,816,633,3183,0.456,85.4,12
2026-03-11,Organic Search,Mobile,895,739,3871,0.635,50.5,14
2026-03-11,Organic Search,Tablet,163,145,730,0.621,195.6,1
2026-03-11,Paid Search,Desktop,223,182,901,0.312,189.8,2
2026-03-11,Paid Search,Mobile,361,281,1290,0.663,231.2,5
2026-03-11,Paid Search,Tablet,71,65,216,0.555,90.1,1
2026-03-11,Social,Desktop,383,334,904,0.453,191.3,9
2026-03-11,Social,Mobile,370,348,1377,0.684,168.0,7
2026-03-11,Social,Tablet,71,64,217,0.573,207.6,0
2026-03-11,Direct,Desktop,235,212,705,0.569,186.8,6
2026-03-11,Direct,Mobile,242,188,730,0.494,230.8,4
2026-03-11,Direct,Tablet,58,53,169,0.606,149.3,1
2026-03-11,Email,Desktop,122,105,368,0.435,111.6,0
2026-03-11,Email,Mobile,140,109,364,0.461,151.8,1
2026-03-11,Email,Tablet,21,16,70,0.558,158.0,0
2026-03-11,Referral,Desktop,86,72,340,0.651,68.8,2
2026-03-11,Referral,Mobile,90,78,395,0.575,190.1,1
2026-03-11,Referral,Tablet,11,8,21,0.428,180.2,0
2026-03-12,Organic Search,Desktop,581,450,1828,0.624,224.2,8
2026-03-12,Organic Search,Mobile,1066,878,4794,0.378,108.8,18
2026-03-12,Organic Search,Tablet,163,149,368,0.387,57.2,4
2026-03-12,Paid Search,Desktop,395,370,1058,0.419,198.6,2
2026-03-12,Paid Search,Mobile,398,317,1104,0.382,230.9,9
2026-03-12,Paid Search,Tablet,52,40,98,0.646,211.5,0
2026-03-12,Social,Desktop,381,346,1034,0.633,127.2,5
2026-03-12,Social,Mobile,475,387,1614,0.412,48.6,3
2026-03-12,Social,Tablet,57,45,129,0.352,193.4,0
2026-03-12,Direct,Desktop,238,189,828,0.463,70.7,3
2026-03-12,Direct,Mobile,411,361,1742,0.629,66.7,10
2026-03-12,Direct,Tablet,54,41,167,0.411,239.8,1
2026-03-12,Email,Desktop,95,75,180,0.337,118.5,1
2026-03-12,Email,Mobile,144,120,579,0.413,128.8,1
2026-03-12,Email,Tablet,18,13,32,0.477,52.3,0
2026-03-12,Referral,Desktop,94,82,350,0.445,87.8,2
2026-03-12,Referral,Mobile,108,100,293,0.461,219.4,2
2026-03-12,Referral,Tablet,13,10,37,0.601,52.5,0
2026-03-13,Organic Search,Desktop,545,512,2064,0.597,83.7,3
2026-03-13,Organic Search,Mobile,927,847,2736,0.325,226.4,18
2026-03-13,Organic Search,Tablet,170,130,546,0.689,101.6,4
2026-03-13,Paid Search,Desktop,265,249,618,0.516,230.4,4
2026-03-13,Paid Search,Mobile,420,374,1203,0.573,93.9,2
2026-03-13,Paid Search,Tablet,84,73,332,0.551,211.2,1
2026-03-13,Social,Desktop,407,382,1008,0.699,65.3,3
