order_id,order_date,ship_date,customer_id,product_id,sales_channel,payment_method,quantity,unit_price,discount,sales_amount,cost_amount,profit,order_status
SO118250,2026-07-01,2026-07-06,C01513,P0004,Online Store,Credit Card,4,4559.99,0.2,14591.97,13891.48,700.49,Completed
SO118251,2026-07-01,2026-07-03,C00080,P0044,Sales Rep,Cash on Delivery,1,6151.1,0,6151.1,4101.61,2049.49,Completed
SO118252,2026-07-01,2026-07-04,C00254,P0054,Sales Rep,Cash on Delivery,4,2515.37,0,10061.48,6762.92,3298.56,Completed
SO118253,2026-07-01,2026-07-04,C00290,P0012,Online Store,PromptPay,3,6081.18,0.15,15507.01,9711.15,5795.86,Completed
SO118254,2026-07-01,2026-07-03,C01865,P0018,Retail Shop,Credit Card,1,5708.01,0,5708.01,3842.35,1865.66,Completed
SO118255,2026-07-01,2026-07-03,C01302,P0029,Marketplace,Cash on Delivery,1,9842.19,0,9842.19,4834.33,5007.86,Completed
SO118256,2026-07-01,2026-07-04,C00391,P0030,Online Store,PromptPay,1,342.53,0,342.53,257.07,85.46,Completed
SO118257,2026-07-01,2026-07-03,C00760,P0037,Online Store,PromptPay,1,1155.47,0.05,1097.7,549.75,547.95,Completed
SO118258,2026-07-01,2026-07-03,C01523,P0019,Retail Shop,Cash on Delivery,1,2314.07,0,2314.07,1081.77,1232.3,Completed
SO118259,2026-07-01,2026-07-08,C01325,P0042,Retail Shop,Cash on Delivery,3,3499.17,0,10497.51,6441.93,4055.58,Completed
SO118260,2026-07-02,2026-07-05,C01868,P0030,Sales Rep,Credit Card,1,342.53,0,342.53,257.07,85.46,Completed
SO118261,2026-07-02,2026-07-03,C00434,P0004,Sales Rep,Cash on Delivery,1,4559.99,0,4559.99,3472.87,1087.12,Completed
SO118262,2026-07-02,2026-07-04,C01151,P0054,Online Store,PromptPay,1,2515.37,0.05,2389.6,1690.73,698.87,Completed
SO118263,2026-07-02,2026-07-04,C00838,P0048,Sales Rep,PromptPay,1,6484.47,0,6484.47,3708.24,2776.23,Completed
SO118264,2026-07-02,2026-07-05,C00548,P0004,Online Store,PromptPay,2,4559.99,0.05,8663.98,6945.74,1718.24,Completed
SO118265,2026-07-02,2026-07-04,C00834,P0001,Sales Rep,Cash on Delivery,1,5156.72,0.05,4898.88,2553.02,2345.86,Completed
SO118266,2026-07-02,2026-07-04,C00384,P0053,Marketplace,PromptPay,5,3731.52,0.05,17724.72,11860.75,5863.97,Completed
SO118267,2026-07-02,2026-07-03,C01270,P0021,Online Store,Cash on Delivery,1,8337.14,0.05,7920.28,3902.39,4017.89,Cancelled
SO118268,2026-07-02,2026-07-03,C01220,P0026,Retail Shop,Credit Card,1,9740.44,0.15,8279.37,5440.22,2839.15,Completed
SO118269,2026-07-02,2026-07-03,C01647,P0040,Retail Shop,Bank Transfer,1,3716.07,0.1,3344.46,1858.29,1486.17,Completed
SO118270,2026-07-02,2026-07-04,C01670,P0040,Sales Rep,Bank Transfer,1,3716.07,0,3716.07,1858.29,1857.78,Completed
SO118271,2026-07-02,2026-07-04,C01782,P0033,Sales Rep,PromptPay,3,6400.14,0,19200.42,13386.09,5814.33,Completed
SO118272,2026-07-02,2026-07-04,C01663,P0007,Retail Shop,Cash on Delivery,2,3056.43,0.05,5807.22,3328.26,2478.96,Completed
SO118273,2026-07-02,2026-07-04,C00029,P0009,Marketplace,Bank Transfer,2,731.22,0,1462.44,839.62,622.82,Completed
SO118274,2026-07-02,2026-07-04,C00884,P0004,Retail Shop,Credit Card,1,4559.99,0,4559.99,3472.87,1087.12,Completed
SO118275,2026-07-02,2026-07-04,C01745,P0020,Retail Shop,Cash on Delivery,1,3344.65,0,3344.65,1824.4,1520.25,Completed
SO118276,2026-07-02,2026-07-04,C01512,P0057,Online Store,Credit Card,1,5299.84,0.1,4769.86,3273.8,1496.06,Completed
SO118277,2026-07-02,2026-07-04,C01237,P0059,Retail Shop,Bank Transfer,1,8973.93,0.1,8076.54,5053.24,3023.3,Completed
SO118278,2026-07-02,2026-07-05,C01997,P0013,Sales Rep,Bank Transfer,2,951.59,0,1903.18,1378.8,524.38,Completed
SO118279,2026-07-02,2026-07-04,C00730,P0033,Retail Shop,Cash on Delivery,3,6400.14,0.1,17280.38,13386.09,3894.29,Completed
SO118280,2026-07-02,2026-07-04,C00503,P0008,Retail Shop,PromptPay,1,2251.16,0.1,2026.04,1404.34,621.7,Completed
SO118281,2026-07-02,2026-07-07,C00144,P0059,Marketplace,Bank Transfer,2,8973.93,0,17947.86,10106.48,7841.38,Completed
SO118282,2026-07-02,2026-07-05,C01629,P0039,Sales Rep,Credit Card,2,3316.19,0,6632.38,3797.02,2835.36,Completed
SO118283,2026-07-02,2026-07-04,C00321,P0031,Retail Shop,Credit Card,1,3523.21,0.05,3347.05,1931.15,1415.9,Completed
SO118284,2026-07-02,2026-07-07,C01385,P0019,Marketplace,Cash on Delivery,2,2314.07,0.15,3933.92,2163.54,1770.38,Cancelled
SO118285,2026-07-02,2026-07-04,C00595,P0055,Retail Shop,Bank Transfer,2,2340.98,0.05,4447.86,2318.3,2129.56,Completed
SO118286,2026-07-02,2026-07-09,C00967,P0014,Online Store,PromptPay,4,3738.19,0,14952.76,11008.88,3943.88,Completed
SO118287,2026-07-02,2026-07-03,C01006,P0001,Marketplace,Cash on Delivery,1,5156.72,0,5156.72,2553.02,2603.7,Completed
SO118288,2026-07-02,2026-07-03,C00930,P0029,Sales Rep,Bank Transfer,1,9842.19,0,9842.19,4834.33,5007.86,Completed
SO118289,2026-07-02,2026-07-03,C01063,P0054,Retail Shop,Cash on Delivery,1,2515.37,0.05,2389.6,1690.73,698.87,Completed
SO118290,2026-07-03,2026-07-06,C01212,P0030,Online Store,PromptPay,2,342.53,0.05,650.81,514.14,136.67,Completed
SO118291,2026-07-03,2026-07-04,C00362,P0038,Online Store,Bank Transfer,1,7332.43,0,7332.43,4557.54,2774.89,Returned
SO118292,2026-07-03,2026-07-04,C01568,P0039,Online Store,Credit Card,1,3316.19,0.1,2984.57,1898.51,1086.06,Completed
SO118293,2026-07-03,2026-07-05,C00022,P0041,Retail Shop,Cash on Delivery,2,6964.31,0.1,12535.76,9490.58,3045.18,Completed
SO118294,2026-07-03,2026-07-05,C01336,P0002,Sales Rep,Cash on Delivery,1,5627.44,0,5627.44,2720.47,2906.97,Completed
SO118295,2026-07-03,2026-07-05,C01491,P0039,Sales Rep,Bank Transfer,1,3316.19,0.05,3150.38,1898.51,1251.87,Completed
SO118296,2026-07-03,2026-07-10,C00662,P0001,Sales Rep,Bank Transfer,3,5156.72,0.15,13149.64,7659.06,5490.58,Completed
SO118297,2026-07-03,2026-07-05,C00557,P0002,Marketplace,PromptPay,4,5627.44,0.2,18007.81,10881.88,7125.93,Completed
SO118298,2026-07-03,2026-07-04,C00932,P0013,Marketplace,Bank Transfer,1,951.59,0,951.59,689.4,262.19,Completed
SO118299,2026-07-03,2026-07-05,C00602,P0035,Retail Shop,Credit Card,1,6101.81,0,6101.81,4192.78,1909.03,Completed
SO118300,2026-07-03,2026-07-05,C00010,P0025,Marketplace,Credit Card,1,12260.15,0,12260.15,5871.62,6388.53,Completed
SO118301,2026-07-03,2026-07-08,C01329,P0047,Retail Shop,Bank Transfer,1,2396.3,0,2396.3,1169.77,1226.53,Completed
SO118302,2026-07-03,2026-07-04,C01695,P0053,Online Store,Cash on Delivery,1,3731.52,0.15,3171.79,2372.15,799.64,Completed
SO118303,2026-07-03,2026-07-04,C00445,P0018,Online Store,PromptPay,1,5708.01,0,5708.01,3842.35,1865.66,Completed
SO118304,2026-07-03,2026-07-06,C01778,P0031,Online Store,Credit Card,2,3523.21,0,7046.42,3862.3,3184.12,Completed
SO118305,2026-07-03,2026-07-10,C01061,P0054,Marketplace,Bank Transfer,3,2515.37,0.05,7168.8,5072.19,2096.61,Completed
SO118306,2026-07-03,2026-07-05,C01050,P0047,Sales Rep,Cash on Delivery,2,2396.3,0.05,4552.97,2339.54,2213.43,Completed
SO118307,2026-07-03,2026-07-04,C01444,P0032,Sales Rep,Credit Card,1,5237.53,0,5237.53,2493.95,2743.58,Completed
SO118308,2026-07-03,2026-07-10,C00805,P0043,Online Store,Cash on Delivery,2,4062.61,0,8125.22,4278.1,3847.12,Completed
SO118309,2026-07-03,2026-07-04,C00282,P0053,Retail Shop,Cash on Delivery,1,3731.52,0.2,2985.22,2372.15,613.07,Completed
SO118310,2026-07-03,2026-07-04,C01175,P0036,Online Store,Bank Transfer,1,11964.76,0,11964.76,5972.79,5991.97,Completed
SO118311,2026-07-03,2026-07-04,C00855,P0018,Marketplace,Credit Card,1,5708.01,0,5708.01,3842.35,1865.66,Completed
SO118312,2026-07-03,2026-07-04,C01686,P0029,Online Store,PromptPay,1,9842.19,0.1,8857.97,4834.33,4023.64,Completed
SO118313,2026-07-03,2026-07-08,C01295,P0038,Online Store,Cash on Delivery,3,7332.43,0.15,18697.7,13672.62,5025.08,Completed
SO118314,2026-07-04,2026-07-06,C00839,P0035,Retail Shop,Bank Transfer,1,6101.81,0,6101.81,4192.78,1909.03,Completed
SO118315,2026-07-04,2026-07-07,C01203,P0025,Sales Rep,PromptPay,1,12260.15,0,12260.15,5871.62,6388.53,Completed
SO118316,2026-07-04,2026-07-05,C01721,P0047,Sales Rep,PromptPay,1,2396.3,0,2396.3,1169.77,1226.53,Completed
SO118317,2026-07-04,2026-07-06,C00613,P0048,Retail Shop,Cash on Delivery,1,6484.47,0,6484.47,3708.24,2776.23,Completed
SO118318,2026-07-04,2026-07-09,C00755,P0045,Marketplace,PromptPay,1,6524.01,0.05,6197.81,3842.27,2355.54,Completed
SO118319,2026-07-04,2026-07-06,C00763,P0002,Marketplace,PromptPay,4,5627.44,0,22509.76,10881.88,11627.88,Completed
SO118320,2026-07-04,2026-07-06,C00901,P0045,Marketplace,Bank Transfer,3,6524.01,0,19572.03,11526.81,8045.22,Completed
SO118321,2026-07-04,2026-07-06,C00255,P0014,Retail Shop,Credit Card,2,3738.19,0,7476.38,5504.44,1971.94,Completed
SO118322,2026-07-04,2026-07-06,C00703,P0004,Retail Shop,Bank Transfer,1,4559.99,0.15,3875.99,3472.87,403.12,Completed
SO118323,2026-07-04,2026-07-06,C00516,P0021,Marketplace,PromptPay,1,8337.14,0,8337.14,3902.39,4434.75,Completed
SO118324,2026-07-04,2026-07-06,C01099,P0039,Marketplace,PromptPay,3,3316.19,0.05,9451.14,5695.53,3755.61,Completed
SO118325,2026-07-04,2026-07-06,C00577,P0040,Online Store,Cash on Delivery,1,3716.07,0.05,3530.27,1858.29,1671.98,Cancelled
SO118326,2026-07-04,2026-07-07,C01188,P0047,Online Store,Cash on Delivery,2,2396.3,0.05,4552.97,2339.54,2213.43,Completed
SO118327,2026-07-04,2026-07-05,C01923,P0030,Online Store,Cash on Delivery,1,342.53,0.05,325.4,257.07,68.33,Completed
SO118328,2026-07-04,2026-07-05,C01880,P0015,Sales Rep,PromptPay,1,1756.87,0,1756.87,1218.74,538.13,Completed
SO118329,2026-07-04,2026-07-07,C01562,P0013,Sales Rep,Cash on Delivery,2,951.59,0,1903.18,1378.8,524.38,Completed
SO118330,2026-07-04,2026-07-07,C00072,P0002,Online Store,PromptPay,1,5627.44,0,5627.44,2720.47,2906.97,Completed
SO118331,2026-07-04,2026-07-05,C00005,P0029,Marketplace,PromptPay,2,9842.19,0,19684.38,9668.66,10015.72,Completed
SO118332,2026-07-04,2026-07-06,C00064,P0023,Retail Shop,PromptPay,1,4144.95,0,4144.95,2250.56,1894.39,Completed
SO118333,2026-07-04,2026-07-05,C00591,P0053,Sales Rep,Bank Transfer,1,3731.52,0,3731.52,2372.15,1359.37,Completed
SO118334,2026-07-04,2026-07-05,C00902,P0004,Marketplace,Cash on Delivery,1,4559.99,0,4559.99,3472.87,1087.12,Completed
SO118335,2026-07-04,2026-07-06,C01882,P0060,Online Store,Bank Transfer,1,1288.75,0.05,1224.31,812.83,411.48,Returned
SO118336,2026-07-04,2026-07-06,C01563,P0050,Marketplace,Credit Card,3,1070.16,0.05,3049.96,1850.52,1199.44,Completed
SO118337,2026-07-05,2026-07-07,C00415,P0025,Marketplace,Cash on Delivery,1,12260.15,0,12260.15,5871.62,6388.53,Completed
SO118338,2026-07-05,2026-07-06,C00224,P0060,Marketplace,Cash on Delivery,3,1288.75,0,3866.25,2438.49,1427.76,Completed
SO118339,2026-07-05,2026-07-06,C01670,P0011,Sales Rep,Cash on Delivery,1,1857.44,0,1857.44,1424.51,432.93,Completed
SO118340,2026-07-05,2026-07-12,C00918,P0008,Sales Rep,Credit Card,5,2251.16,0.1,10130.22,7021.7,3108.52,Completed
SO118341,2026-07-05,2026-07-07,C01184,P0031,Retail Shop,PromptPay,1,3523.21,0.15,2994.73,1931.15,1063.58,Completed
SO118342,2026-07-05,2026-07-06,C00416,P0007,Marketplace,Cash on Delivery,1,3056.43,0,3056.43,1664.13,1392.3,Completed
SO118343,2026-07-05,2026-07-12,C01210,P0030,Sales Rep,PromptPay,1,342.53,0,342.53,257.07,85.46,Completed
SO118344,2026-07-05,2026-07-10,C00881,P0001,Retail Shop,Cash on Delivery,3,5156.72,0,15470.16,7659.06,7811.1,Completed
SO118345,2026-07-05,2026-07-07,C01447,P0043,Retail Shop,PromptPay,1,4062.61,0.1,3656.35,2139.05,1517.3,Cancelled
SO118346,2026-07-05,2026-07-07,C00021,P0006,Sales Rep,Bank Transfer,1,1961.48,0,1961.48,1184.14,777.34,Completed
SO118347,2026-07-05,2026-07-10,C00219,P0040,Online Store,Cash on Delivery,1,3716.07,0,3716.07,1858.29,1857.78,Completed
SO118348,2026-07-05,2026-07-10,C00132,P0026,Marketplace,Bank Transfer,1,9740.44,0,9740.44,5440.22,4300.22,Completed
SO118349,2026-07-05,2026-07-08,C00810,P0052,Sales Rep,Credit Card,2,2299.6,0.05,4369.24,2894.5,1474.74,Completed
SO118350,2026-07-05,2026-07-08,C01384,P0009,Sales Rep,Cash on Delivery,2,731.22,0,1462.44,839.62,622.82,Completed
SO118351,2026-07-05,2026-07-06,C01309,P0051,Online Store,Cash on Delivery,1,6235.15,0.15,5299.88,3488.34,1811.54,Completed
SO118352,2026-07-05,2026-07-06,C01134,P0029,Sales Rep,Cash on Delivery,1,9842.19,0,9842.19,4834.33,5007.86,Completed
SO118353,2026-07-05,2026-07-06,C00759,P0016,Marketplace,PromptPay,1,9284.71,0,9284.71,5241.46,4043.25,Completed
SO118354,2026-07-05,2026-07-06,C00949,P0060,Sales Rep,Bank Transfer,1,1288.75,0,1288.75,812.83,475.92,Completed
SO118355,2026-07-05,2026-07-06,C00687,P0057,Marketplace,Credit Card,1,5299.84,0,5299.84,3273.8,2026.04,Completed
SO118356,2026-07-05,2026-07-10,C01071,P0039,Retail Shop,Cash on Delivery,3,3316.19,0,9948.57,5695.53,4253.04,Completed
SO118357,2026-07-05,2026-07-06,C00137,P0025,Sales Rep,Credit Card,2,12260.15,0.05,23294.28,11743.24,11551.04,Completed
SO118358,2026-07-05,2026-07-06,C00334,P0001,Online Store,PromptPay,1,5156.72,0.2,4125.38,2553.02,1572.36,Completed
SO118359,2026-07-05,2026-07-08,C01710,P0030,Marketplace,PromptPay,3,342.53,0.1,924.83,771.21,153.62,Completed
SO118360,2026-07-05,2026-07-07,C00150,P0045,Online Store,Bank Transfer,1,6524.01,0.15,5545.41,3842.27,1703.14,Completed
SO118361,2026-07-05,2026-07-08,C01568,P0031,Marketplace,PromptPay,1,3523.21,0.2,2818.57,1931.15,887.42,Completed
SO118362,2026-07-05,2026-07-06,C00113,P0033,Marketplace,Credit Card,1,6400.14,0,6400.14,4462.03,1938.11,Completed
SO118363,2026-07-05,2026-07-07,C01108,P0037,Retail Shop,Credit Card,1,1155.47,0.15,982.15,549.75,432.4,Completed
SO118364,2026-07-05,2026-07-07,C01547,P0029,Sales Rep,PromptPay,2,9842.19,0.05,18700.16,9668.66,9031.5,Completed
SO118365,2026-07-06,2026-07-09,C01821,P0032,Online Store,PromptPay,1,5237.53,0,5237.53,2493.95,2743.58,Completed
SO118366,2026-07-06,2026-07-08,C01815,P0036,Online Store,Cash on Delivery,5,11964.76,0,59823.8,29863.95,29959.85,Completed
SO118367,2026-07-06,2026-07-08,C01975,P0049,Online Store,Credit Card,1,7844.05,0,7844.05,4963.18,2880.87,Completed
SO118368,2026-07-06,2026-07-08,C01957,P0012,Marketplace,Cash on Delivery,2,6081.18,0,12162.36,6474.1,5688.26,Returned
SO118369,2026-07-06,2026-07-11,C00833,P0024,Retail Shop,Credit Card,1,7277.41,0,7277.41,3922.11,3355.3,Completed
SO118370,2026-07-06,2026-07-08,C00645,P0034,Sales Rep,Cash on Delivery,1,5674.95,0,5674.95,3356.11,2318.84,Completed
SO118371,2026-07-06,2026-07-08,C00087,P0030,Online Store,Credit Card,1,342.53,0.15,291.15,257.07,34.08,Cancelled
SO118372,2026-07-06,2026-07-07,C01287,P0005,Sales Rep,Credit Card,2,1154.82,0.1,2078.68,1706.08,372.6,Completed
SO118373,2026-07-06,2026-07-09,C01916,P0017,Online Store,PromptPay,1,6305.48,0,6305.48,3691.79,2613.69,Completed
SO118374,2026-07-06,2026-07-09,C01545,P0060,Online Store,Cash on Delivery,2,1288.75,0,2577.5,1625.66,951.84,Completed
SO118375,2026-07-06,2026-07-08,C00289,P0014,Retail Shop,Cash on Delivery,1,3738.19,0.2,2990.55,2752.22,238.33,Completed
SO118376,2026-07-06,2026-07-08,C01227,P0013,Sales Rep,Cash on Delivery,2,951.59,0,1903.18,1378.8,524.38,Returned
SO118377,2026-07-06,2026-07-09,C01784,P0031,Retail Shop,Bank Transfer,1,3523.21,0,3523.21,1931.15,1592.06,Completed
SO118378,2026-07-06,2026-07-11,C01505,P0051,Online Store,Bank Transfer,2,6235.15,0.2,9976.24,6976.68,2999.56,Completed
SO118379,2026-07-06,2026-07-08,C01217,P0018,Marketplace,Bank Transfer,3,5708.01,0.05,16267.83,11527.05,4740.78,Completed
SO118380,2026-07-06,2026-07-07,C01010,P0030,Sales Rep,PromptPay,1,342.53,0,342.53,257.07,85.46,Completed
SO118381,2026-07-06,2026-07-13,C00377,P0001,Marketplace,PromptPay,4,5156.72,0,20626.88,10212.08,10414.8,Completed
SO118382,2026-07-06,2026-07-08,C00965,P0041,Marketplace,Cash on Delivery,3,6964.31,0.05,19848.28,14235.87,5612.41,Completed
SO118383,2026-07-06,2026-07-08,C01799,P0050,Sales Rep,Bank Transfer,4,1070.16,0,4280.64,2467.36,1813.28,Cancelled
SO118384,2026-07-06,2026-07-09,C00019,P0029,Marketplace,Credit Card,1,9842.19,0.15,8365.86,4834.33,3531.53,Completed
SO118385,2026-07-06,2026-07-07,C00640,P0011,Retail Shop,Bank Transfer,2,1857.44,0,3714.88,2849.02,865.86,Completed
SO118386,2026-07-07,2026-07-08,C00248,P0036,Retail Shop,Credit Card,2,11964.76,0,23929.52,11945.58,11983.94,Completed
SO118387,2026-07-07,2026-07-10,C00571,P0053,Marketplace,PromptPay,2,3731.52,0,7463.04,4744.3,2718.74,Completed
SO118388,2026-07-07,2026-07-10,C01691,P0012,Retail Shop,Cash on Delivery,1,6081.18,0,6081.18,3237.05,2844.13,Completed
SO118389,2026-07-07,2026-07-12,C00591,P0046,Sales Rep,Bank Transfer,4,3112.92,0,12451.68,5780.88,6670.8,Completed
SO118390,2026-07-07,2026-07-12,C00794,P0001,Online Store,Bank Transfer,2,5156.72,0.15,8766.42,5106.04,3660.38,Completed
SO118391,2026-07-07,2026-07-09,C00988,P0023,Sales Rep,Credit Card,1,4144.95,0.05,3937.7,2250.56,1687.14,Completed
SO118392,2026-07-07,2026-07-09,C00967,P0047,Marketplace,Credit Card,1,2396.3,0,2396.3,1169.77,1226.53,Completed
SO118393,2026-07-07,2026-07-09,C01008,P0022,Retail Shop,Credit Card,2,7381.54,0,14763.08,8467.8,6295.28,Completed
SO118394,2026-07-07,2026-07-09,C01869,P0004,Marketplace,Bank Transfer,1,4559.99,0.15,3875.99,3472.87,403.12,Completed
SO118395,2026-07-07,2026-07-12,C00607,P0027,Retail Shop,Bank Transfer,1,1568.2,0,1568.2,1126.15,442.05,Returned
SO118396,2026-07-07,2026-07-10,C01294,P0043,Online Store,Bank Transfer,1,4062.61,0,4062.61,2139.05,1923.56,Completed
SO118397,2026-07-07,2026-07-10,C01812,P0035,Retail Shop,Credit Card,2,6101.81,0,12203.62,8385.56,3818.06,Completed
SO118398,2026-07-07,2026-07-08,C01635,P0017,Sales Rep,Cash on Delivery,1,6305.48,0,6305.48,3691.79,2613.69,Completed
SO118399,2026-07-07,2026-07-10,C00544,P0035,Online Store,Credit Card,2,6101.81,0,12203.62,8385.56,3818.06,Completed
SO118400,2026-07-07,2026-07-10,C00801,P0023,Online Store,PromptPay,2,4144.95,0,8289.9,4501.12,3788.78,Completed
SO118401,2026-07-07,2026-07-12,C01787,P0006,Sales Rep,Bank Transfer,2,1961.48,0,3922.96,2368.28,1554.68,Completed
SO118402,2026-07-07,2026-07-08,C01674,P0059,Marketplace,Bank Transfer,2,8973.93,0.1,16153.07,10106.48,6046.59,Completed
SO118403,2026-07-07,2026-07-10,C00284,P0001,Marketplace,Credit Card,3,5156.72,0,15470.16,7659.06,7811.1,Completed
SO118404,2026-07-07,2026-07-08,C00965,P0016,Marketplace,Cash on Delivery,1,9284.71,0.2,7427.77,5241.46,2186.31,Completed
SO118405,2026-07-07,2026-07-10,C00771,P0009,Retail Shop,Credit Card,1,731.22,0.05,694.66,419.81,274.85,Completed
SO118406,2026-07-07,2026-07-10,C00953,P0002,Marketplace,Bank Transfer,4,5627.44,0,22509.76,10881.88,11627.88,Completed
SO118407,2026-07-07,2026-07-12,C00397,P0045,Retail Shop,Bank Transfer,5,6524.01,0.1,29358.05,19211.35,10146.7,Completed
SO118408,2026-07-07,2026-07-08,C01897,P0035,Sales Rep,Bank Transfer,2,6101.81,0.05,11593.44,8385.56,3207.88,Completed
SO118409,2026-07-07,2026-07-08,C00607,P0059,Marketplace,Cash on Delivery,1,8973.93,0,8973.93,5053.24,3920.69,Returned
SO118410,2026-07-07,2026-07-12,C01047,P0012,Retail Shop,Credit Card,1,6081.18,0.05,5777.12,3237.05,2540.07,Completed
SO118411,2026-07-07,2026-07-10,C01998,P0058,Online Store,Credit Card,2,2139.32,0,4278.64,2332.52,1946.12,Completed
SO118412,2026-07-08,2026-07-10,C00832,P0033,Marketplace,Credit Card,2,6400.14,0.2,10240.22,8924.06,1316.16,Completed
SO118413,2026-07-08,2026-07-10,C00607,P0015,Online Store,Bank Transfer,3,1756.87,0,5270.61,3656.22,1614.39,Completed
SO118414,2026-07-08,2026-07-09,C00265,P0047,Marketplace,Credit Card,2,2396.3,0,4792.6,2339.54,2453.06,Completed
SO118415,2026-07-08,2026-07-09,C01140,P0009,Retail Shop,Credit Card,2,731.22,0,1462.44,839.62,622.82,Completed
SO118416,2026-07-08,2026-07-11,C00737,P0014,Sales Rep,Credit Card,2,3738.19,0.2,5981.1,5504.44,476.66,Completed
SO118417,2026-07-08,2026-07-09,C00044,P0017,Retail Shop,Cash on Delivery,2,6305.48,0.15,10719.32,7383.58,3335.74,Completed
SO118418,2026-07-08,2026-07-15,C01168,P0014,Marketplace,Credit Card,1,3738.19,0.1,3364.37,2752.22,612.15,Completed
SO118419,2026-07-08,2026-07-09,C01674,P0026,Sales Rep,Credit Card,1,9740.44,0,9740.44,5440.22,4300.22,Completed
SO118420,2026-07-08,2026-07-10,C00510,P0054,Marketplace,PromptPay,1,2515.37,0,2515.37,1690.73,824.64,Completed
SO118421,2026-07-08,2026-07-10,C00448,P0050,Online Store,PromptPay,2,1070.16,0.05,2033.3,1233.68,799.62,Completed
SO118422,2026-07-08,2026-07-10,C00482,P0033,Online Store,PromptPay,1,6400.14,0,6400.14,4462.03,1938.11,Completed
SO118423,2026-07-08,2026-07-09,C01312,P0030,Online Store,Cash on Delivery,5,342.53,0.2,1370.12,1285.35,84.77,Completed
SO118424,2026-07-08,2026-07-13,C00664,P0059,Marketplace,Credit Card,1,8973.93,0,8973.93,5053.24,3920.69,Completed
SO118425,2026-07-08,2026-07-10,C00272,P0058,Marketplace,Bank Transfer,1,2139.32,0,2139.32,1166.26,973.06,Completed
SO118426,2026-07-09,2026-07-10,C01687,P0037,Online Store,Cash on Delivery,3,1155.47,0,3466.41,1649.25,1817.16,Completed
SO118427,2026-07-09,2026-07-12,C01781,P0056,Retail Shop,Cash on Delivery,3,7329.34,0.1,19789.22,14279.73,5509.49,Completed
SO118428,2026-07-09,2026-07-10,C01771,P0017,Retail Shop,Cash on Delivery,1,6305.48,0,6305.48,3691.79,2613.69,Completed
SO118429,2026-07-09,2026-07-11,C00491,P0023,Marketplace,Credit Card,2,4144.95,0,8289.9,4501.12,3788.78,Completed
SO118430,2026-07-09,2026-07-10,C00056,P0023,Online Store,Cash on Delivery,1,4144.95,0.05,3937.7,2250.56,1687.14,Completed
SO118431,2026-07-09,2026-07-12,C01978,P0024,Sales Rep,Bank Transfer,5,7277.41,0,36387.05,19610.55,16776.5,Completed
SO118432,2026-07-09,2026-07-11,C01430,P0014,Sales Rep,PromptPay,2,3738.19,0.1,6728.74,5504.44,1224.3,Completed
SO118433,2026-07-09,2026-07-16,C00987,P0040,Online Store,Credit Card,4,3716.07,0.1,13377.85,7433.16,5944.69,Completed
SO118434,2026-07-09,2026-07-10,C01365,P0055,Sales Rep,Bank Transfer,1,2340.98,0,2340.98,1159.15,1181.83,Completed
SO118435,2026-07-09,2026-07-10,C01251,P0017,Retail Shop,PromptPay,2,6305.48,0,12610.96,7383.58,5227.38,Returned
SO118436,2026-07-09,2026-07-10,C01632,P0006,Marketplace,Bank Transfer,2,1961.48,0,3922.96,2368.28,1554.68,Completed
SO118437,2026-07-09,2026-07-12,C00042,P0012,Online Store,Cash on Delivery,1,6081.18,0,6081.18,3237.05,2844.13,Completed
